CustomerID,total_spend,num_orders,avg_order_value
13307.0,15.0,1,15.0
13308.0,1385.51,3,25.657592592592593
13309.0,1456.79,5,13.614859813084111
13310.0,1132.03,3,15.722638888888888
13311.0,598.57,2,23.02192307692308
13313.0,1555.32,5,19.939999999999998
13314.0,775.94,3,12.515161290322581
13316.0,5732.93,4,66.66197674418605
13317.0,2273.68,6,18.336129032258064
13318.0,640.76,3,32.038
13319.0,10845.550000000001,26,22.784768907563027
13320.0,1532.2,4,14.592380952380953
13321.0,567.36,2,51.57818181818182
13322.0,199.48000000000002,1,7.9792000000000005
13323.0,787.85,5,37.516666666666666
13324.0,7121.95,10,94.95933333333333
13325.0,675.3,1,56.275
13327.0,3627.77,8,33.59046296296296
13328.0,1308.48,1,76.96941176470588
13329.0,789.0,2,46.411764705882355
13330.0,1140.93,3,21.526981132075473
13332.0,350.9,1,16.70952380952381
13334.0,3502.32,3,13.216301886792454
13336.0,795.12,1,15.590588235294117
13338.0,487.02,1,25.632631578947368
13339.0,860.12,1,15.928148148148148
13340.0,10736.48,7,80.12298507462687
13341.0,775.85,1,18.472619047619048
13343.0,353.43,1,18.60157894736842
13344.0,2511.69,3,21.6525
13345.0,389.5,1,19.475
13347.0,341.36,1,42.67
13348.0,233.76,1,16.697142857142858
13349.0,247.32,1,15.4575
13350.0,979.12,2,24.478
13351.0,373.94,1,23.37125
13352.0,397.97999999999996,1,16.5825
13354.0,743.53,1,14.579019607843136
13355.0,674.7,1,21.084375
13356.0,768.24,1,18.291428571428572
13357.0,609.4,1,6.847191011235955
13358.0,439.03,1,15.138965517241378
13359.0,439.56,1,19.11130434782609
13362.0,3090.7400000000002,4,18.618915662650604
13363.0,992.5,2,16.541666666666668
13364.0,134.95999999999998,1,13.495999999999999
13365.0,2225.37,2,17.385703125
13366.0,56.160000000000004,1,56.160000000000004
13368.0,623.4,2,21.49655172413793
13369.0,308.28000000000003,1,22.020000000000003
13370.0,754.87,1,19.355641025641027
13372.0,378.64,1,16.46260869565217
13373.0,3312.25,3,20.963607594936708
13375.0,778.65,1,21.044594594594592
13376.0,1019.76,3,19.240754716981133
13379.0,572.56,3,5.902680412371134
13381.0,3639.31,6,21.15877906976744
13382.0,222.99,1,14.866000000000001
13384.0,4151.93,7,27.315328947368425
13385.0,534.57,1,15.273428571428573
13388.0,677.1,2,19.345714285714287
13389.0,797.96,3,15.646274509803922
13390.0,544.08,1,41.8523076923077
13391.0,59.8,1,59.8
13394.0,2520.02,8,16.258193548387098
13395.0,307.72,1,14.653333333333334
13396.0,1360.99,2,31.65093023255814
13397.0,1544.13,5,40.635000000000005
13398.0,457.34,1,17.59
13402.0,621.23,2,15.92897435897436
13403.0,75.0,1,25.0
13404.0,252.49,2,22.953636363636363
13405.0,572.451,3,21.201888888888888
13408.0,28117.04,62,58.82225941422595
13410.0,1003.06,5,35.82357142857143
13411.0,213.55,1,11.863888888888889
13414.0,1390.5,3,57.9375
13416.0,712.5,2,37.5
13417.0,640.83,2,22.886785714285715
13418.0,6127.43,18,20.156019736842108
13419.0,221.06,1,13.81625
13420.0,159.85,2,19.98125
13421.0,1833.71,2,17.977549019607842
13422.0,2626.3,1,20.67952755905512
13425.0,1624.21,3,20.823205128205128
13426.0,3641.32,10,23.193121019108283
13427.0,582.6,3,20.089655172413792
13428.0,201.78,1,2.8419718309859157
13429.0,1006.8,4,15.02686567164179
13430.0,679.45,2,13.866326530612247
13431.0,1269.1,2,27.589130434782607
13434.0,534.24,2,53.424
13435.0,3809.8900000000003,7,37.72168316831684
13436.0,196.89,1,16.4075
13437.0,3408.06,7,20.40754491017964
13439.0,283.71,1,5.253888888888889
13441.0,296.64,1,22.818461538461538
13447.0,1129.14,3,19.137966101694918
13448.0,3534.69,6,18.22005154639175
13449.0,291.88,1,15.362105263157895
13450.0,2043.7199999999998,6,28.784788732394365
13451.0,2898.2599999999998,5,6.693441108545034
13452.0,590.0,2,295.0
13453.0,356.97999999999996,2,20.998823529411762
13455.0,1058.34,2,23.007391304347824
13456.0,1766.72,6,28.043174603174602
13458.0,9646.57,14,25.252801047120418
13460.0,183.44,2,10.790588235294118
13461.0,1445.0,3,53.51851851851852
13462.0,151.5,1,16.833333333333332
13464.0,674.68,1,16.45560975609756
13466.0,307.9,1,18.11176470588235
13467.0,1071.91,2,10.937857142857144
13468.0,5704.97,37,18.89062913907285
13470.0,165.0,2,16.5
13471.0,2501.84,4,9.84976377952756
13473.0,422.64,2,20.125714285714285
13474.0,226.84,1,3.658709677419355
13475.0,1431.78,4,16.648604651162792
13476.0,1238.47,2,21.352931034482758
13477.0,1454.58,6,18.41240506329114
13479.0,300.95,2,20.063333333333333
13481.0,1804.56,5,16.55559633027523
13482.0,184.64,1,16.785454545454545
13483.0,140.34,1,14.034
13484.0,313.8,1,39.225
13485.0,454.24,1,19.749565217391304
13486.0,1122.41,3,16.2668115942029
13487.0,575.4,3,16.923529411764704
13488.0,8968.31,13,21.25191943127962
13489.0,449.52,4,32.10857142857143
13491.0,1215.82,10,14.137441860465115
13492.0,1269.84,3,25.3968
13493.0,618.63,2,77.32875
13494.0,316.26000000000005,1,17.570000000000004
13495.0,2044.8700000000001,5,42.60145833333333
13496.0,653.33,2,18.66657142857143
13497.0,348.05,2,18.318421052631578
13499.0,1159.11,5,27.59785714285714
13500.0,1166.77,3,17.950307692307693
13501.0,1340.32,1,25.775384615384613
13502.0,292.0,3,16.22222222222222
13503.0,216.85,1,12.755882352941176
13504.0,295.93,1,13.451363636363636
13505.0,4393.63,4,20.435488372093022
13506.0,458.52,2,17.635384615384616
13507.0,2479.16,4,15.303456790123455
13508.0,110.97,1,9.2475
13509.0,979.72,7,22.266363636363636
13510.0,1791.56,4,15.578782608695652
13512.0,251.21,1,16.747333333333334
13513.0,205.1,1,20.509999999999998
13514.0,152.20000000000002,1,38.050000000000004
13515.0,891.12,4,15.103728813559322
13516.0,1389.41,3,31.5775
13517.0,2128.42,3,15.09517730496454
13518.0,627.16,1,17.42111111111111
13519.0,122.75,1,15.34375
13520.0,3624.35,6,38.97150537634408
13521.0,1071.73,3,2.5639473684210525
13522.0,125.80000000000001,1,25.160000000000004
13523.0,3964.88,5,23.051627906976744
13524.0,680.1800000000001,5,25.191851851851855
13525.0,628.78,2,104.79666666666667
13527.0,2242.36,7,10.333456221198157
13529.0,307.76,2,20.517333333333333
13531.0,483.8,2,21.990909090909092
13532.0,210.31,1,3.1865151515151515
13533.0,269.09,3,3.5878666666666663
13534.0,5870.08,25,19.83135135135135
13536.0,3444.39,7,19.35050561797753
13538.0,1280.85,7,51.233999999999995
13539.0,631.34,3,17.063243243243242
13544.0,276.06,2,3.539230769230769
13546.0,621.09,3,6.4029896907216495
13548.0,678.16,2,5.51349593495935
13549.0,918.2,7,18.00392156862745
13551.0,91.80000000000001,1,22.950000000000003
13552.0,3740.07,12,34.31256880733945
13555.0,4098.88,4,30.362074074074076
13557.0,584.06,2,17.178235294117645
13558.0,594.52,4,3.517869822485207
13560.0,171.42000000000002,1,5.3568750000000005
13561.0,141.85999999999999,1,10.132857142857143
13562.0,1799.33,3,21.943048780487803
13563.0,777.53,2,15.867959183673468
13564.0,1724.67,3,21.29222222222222
13565.0,240.22,2,6.321578947368421
13566.0,856.84,2,5.0700591715976335
13568.0,187.05,1,4.3500000000000005
13569.0,338.62,2,4.286329113924051
13570.0,239.49,1,8.870000000000001
13571.0,2088.94,12,6.143941176470588
13572.0,1384.25,1,41.946969696969695
13573.0,290.25,2,11.61
13575.0,732.0699999999999,5,15.914565217391303
13576.0,6717.34,18,53.312222222222225
13577.0,1687.6000000000001,4,20.33253012048193
13579.0,467.04,2,20.30608695652174
13581.0,118.0,1,11.8
13583.0,781.03,1,14.736415094339621
13584.0,142.4,1,5.933333333333334
13587.0,712.4,1,89.05
13588.0,2478.95,9,14.246839080459768
13589.0,379.65,2,18.07857142857143
13590.0,1981.92,6,22.780689655172413
13591.0,1117.13,3,19.26086206896552
13592.0,247.95999999999998,4,15.497499999999999
13593.0,2011.88,5,15.841574803149607
13594.0,396.97,1,15.268076923076924
13596.0,664.11,2,4.548698630136986
13598.0,160.04,1,4.572571428571428
13599.0,5149.92,21,20.934634146341462
13600.0,219.52,1,11.553684210526317
13601.0,693.32,2,7.003232323232324
13602.0,428.89,1,18.647391304347824
13603.0,164.34,1,6.086666666666667
13606.0,276.75,3,6.91875
13607.0,675.51,1,6.964020618556701
13610.0,1082.33,7,5.034093023255814
13611.0,1154.4,3,16.033333333333335
13614.0,1585.46,4,8.130564102564103
13615.0,417.69,1,18.160434782608696
13617.0,544.18,3,12.367727272727272
13618.0,177.34,1,13.641538461538461
13621.0,213.85,1,11.255263157894737
13623.0,727.74,5,9.33
13626.0,257.23,1,13.53842105263158
13627.0,1638.47,5,17.80945652173913
13629.0,7792.36,11,132.07389830508475
13630.0,2031.78,7,28.61661971830986
13631.0,3070.42,11,279.1290909090909
13632.0,2118.93,5,14.613310344827585
13634.0,1547.3600000000001,5,8.319139784946238
13635.0,1071.03,1,17.274677419354838
13636.0,949.12,5,15.065396825396826
13637.0,804.3,3,8.124242424242423
13638.0,122.64,1,15.33
13639.0,1033.34,1,25.833499999999997
13642.0,312.28,1,5.478596491228069
13643.0,519.44,3,18.551428571428573
13644.0,2624.26,4,17.974383561643837
13645.0,252.1,1,50.42
13647.0,1648.1200000000001,4,21.12974358974359
13649.0,346.6,2,15.069565217391306
13650.0,1836.34,6,19.128541666666667
13651.0,94.2,2,15.700000000000001
13652.0,1095.08,3,17.38222222222222
13654.0,2707.33,6,16.30921686746988
13655.0,932.97,2,16.66017857142857
13656.0,379.65,2,7.747959183673469
13657.0,382.14,2,23.88375
13658.0,2639.17,5,24.43675925925926
13659.0,1563.0,2,15.174757281553399
13662.0,881.26,3,16.947307692307692
13663.0,189.47,1,14.574615384615385
13666.0,84.65,3,7.054166666666667
13667.0,299.05,1,3.603012048192771
13668.0,6309.83,21,13.628142548596113
13669.0,218.55,2,24.283333333333335
13670.0,349.7,1,13.988
13672.0,186.39000000000001,2,31.065
13673.0,387.44,2,6.457333333333334
13675.0,486.82000000000005,2,19.472800000000003
13678.0,232.6,1,14.5375
13680.0,3719.12,4,19.170721649484534
13681.0,827.83,4,14.523333333333333
13682.0,59.5,1,19.833333333333332
13684.0,65.13,1,2.245862068965517
13685.0,3119.44,7,79.98564102564103
13686.0,72.0,1,9.0
13689.0,910.0,1,151.66666666666666
13690.0,172.25,1,19.13888888888889
13692.0,1488.32,3,28.081509433962264
13694.0,65039.62,50,114.50637323943663
13695.0,2504.13,15,27.823666666666668
13697.0,151.29999999999998,1,12.608333333333333
13699.0,308.58000000000004,1,22.041428571428575
13700.0,2248.63,10,11.590876288659794
13703.0,99.5,1,99.5
13704.0,2308.06,9,17.224328358208954
13705.0,711.86,3,25.423571428571428
13706.0,330.79,1,16.5395
13707.0,806.41,2,16.800208333333334
13708.0,285.33,1,5.823061224489796
13709.0,6307.650000000001,13,18.828805970149254
13710.0,180.48,1,22.56
13711.0,252.06,2,19.38923076923077
13712.0,228.84,1,22.884
13715.0,1077.39,5,10.359519230769232
13716.0,138.28,1,6.584761904761905
13717.0,1445.01,6,14.166764705882352
13718.0,306.55,2,25.545833333333334
13719.0,1041.68,5,17.361333333333334
13720.0,799.9,4,18.60232558139535
13721.0,524.14,1,18.719285714285714
13722.0,2375.41,3,27.945999999999998
13723.0,199.85000000000002,1,33.30833333333334
13725.0,1980.56,8,19.043846153846154
13726.0,1079.6599999999999,2,25.70619047619047
13727.0,333.48,2,16.674
13728.0,1016.14,6,16.12920634920635
13730.0,752.6,2,17.50232558139535
13731.0,610.59,2,16.068157894736842
13732.0,491.86,1,14.904848484848486
13735.0,2883.54,4,14.787384615384616
13736.0,729.8,2,3.8410526315789473
13737.0,339.59999999999997,1,11.319999999999999
13739.0,216.9,1,72.3
13740.0,350.75,1,15.25
13741.0,668.4300000000001,3,19.65970588235294
13742.0,3107.87,12,9.92929712460064
13743.0,1341.6,7,32.72195121951219
13744.0,1080.52,2,17.15111111111111
13745.0,300.04,1,12.001600000000002
13747.0,79.6,1,79.6
13748.0,948.25,5,33.86607142857143
13750.0,1647.26,5,68.63583333333334
13751.0,296.25,1,32.916666666666664
13752.0,1175.38,6,15.671733333333334
13753.0,741.26,1,21.178857142857144
13754.0,282.59999999999997,2,23.549999999999997
13755.0,2108.06,9,6.567165109034268
13756.0,5189.52,14,36.54591549295775
13758.0,3190.55,7,27.26965811965812
13759.0,659.4100000000001,2,26.376400000000004
13760.0,286.79,2,5.03140350877193
13761.0,1070.65,2,15.295000000000002
13762.0,306.72,1,43.81714285714286
13763.0,1714.96,1,114.33066666666667
13764.0,1519.42,3,7.340193236714976
13767.0,17220.36,37,46.79445652173913
13769.0,2796.51,10,20.71488888888889
13771.0,2634.45,4,22.138235294117646
13772.0,1122.63,3,6.489190751445087
13774.0,345.0,1,15.681818181818182
13777.0,25977.16,33,131.86375634517768
13778.0,178.7,1,19.855555555555554
13780.0,360.01,2,6.315964912280702
13781.0,127.84,1,7.5200000000000005
13782.0,908.86,6,8.043008849557522
13784.0,2462.79,11,79.44483870967741
13786.0,230.39999999999998,1,32.91428571428571
13787.0,309.04,2,9.969032258064518
13790.0,348.8,1,7.751111111111111
13791.0,1516.0,2,137.8181818181818
13792.0,195.55,2,15.042307692307693
13798.0,37153.85,57,106.4580229226361
13799.0,688.86,2,17.663076923076922
13800.0,558.32,1,16.91878787878788
13801.0,324.8,1,14.121739130434783
13802.0,4599.42,3,76.657
13803.0,277.07,1,16.298235294117646
13804.0,2588.39,7,19.173259259259257
13805.0,924.6,2,71.12307692307692
13806.0,256.38,1,25.637999999999998
13807.0,112.6,1,16.085714285714285
13808.0,1747.66,5,22.995526315789476
13809.0,155.05,1,12.920833333333334
13810.0,1499.01,3,42.828857142857146
13811.0,814.5,3,62.65384615384615
13812.0,539.0,3,14.972222222222221
13813.0,1366.8600000000001,4,19.809565217391306
13814.0,1579.12,2,27.703859649122805
13815.0,4027.36,4,22.882727272727273
13816.0,571.6700000000001,2,20.416785714285716
13817.0,382.98,2,15.957500000000001
13819.0,1140.35,3,31.676388888888887
13821.0,385.64,2,6.536271186440678
13822.0,632.0,2,6.583333333333333
13823.0,957.66,2,23.941499999999998
13824.0,1698.94,5,36.93347826086956
13826.0,189.5,1,18.95
13827.0,409.8,3,4.4543478260869565
13828.0,209.49,1,13.966000000000001
13831.0,2198.45,6,30.534027777777776
13832.0,52.199999999999996,1,17.4
13833.0,383.85,1,13.708928571428572
13835.0,834.57,4,15.174000000000001
13837.0,266.59000000000003,2,14.810555555555558
13838.0,674.82,4,4.089818181818182
13841.0,85.0,1,85.0
13842.0,3385.62,9,16.43504854368932
13844.0,361.62,1,18.081
13845.0,312.98,1,34.775555555555556
13846.0,865.0600000000001,3,15.728363636363637
13848.0,1255.0,3,251.0
13849.0,1537.95,2,15.227227722772279
13850.0,1595.48,1,17.155698924731183
13851.0,2651.46,3,32.73407407407407
13853.0,1090.14,1,47.39739130434783
13854.0,8109.5199999999995,25,73.72290909090908
13856.0,388.5,3,27.75
13858.0,216.17,1,19.651818181818182
13859.0,201.16,1,7.184285714285714
13860.0,1245.9,5,16.39342105263158
13862.0,2209.36,8,15.894676258992806
13863.0,305.78,1,15.288999999999998
13865.0,501.56,4,16.718666666666667
13866.0,145.67000000000002,1,20.810000000000002
13867.0,1005.09,3,16.7515
13868.0,3192.54,2,96.74363636363637
13869.0,3083.65,4,10.143585526315789
13870.0,2770.94,8,24.095130434782607
13871.0,6403.25,13,19.057291666666668
13873.0,389.6,3,16.93913043478261
13874.0,540.45,1,30.025000000000002
13875.0,1786.79,5,17.180673076923078
13876.0,122.7,1,17.52857142857143
13877.0,117.24,1,39.08
13878.0,1271.57,1,36.330571428571425
13880.0,3219.77,13,19.513757575757577
13881.0,17159.52,20,96.40179775280899
13882.0,1191.13,5,18.325076923076924
13883.0,2674.48,5,18.834366197183098
13884.0,787.6,5,13.349152542372881
13885.0,506.8,2,18.1
13886.0,243.56,1,15.2225
13887.0,349.55,1,18.397368421052633
13888.0,595.67,2,15.273589743589742
13889.0,416.90000000000003,1,27.793333333333337
13890.0,1883.8100000000002,10,17.125545454545456
13892.0,632.97,4,23.443333333333335
13893.0,821.1,1,39.1
13894.0,564.62,3,20.911851851851853
13895.0,2593.07,4,21.975169491525424
13897.0,311.16,1,18.303529411764707
13898.0,155.93,1,12.994166666666667
13899.0,388.52,2,20.448421052631577
13900.0,740.95,3,17.23139534883721
13901.0,2867.2,5,19.242953020134227
13904.0,332.64,2,12.793846153846154
13908.0,2369.55,4,19.42254098360656
13911.0,2580.91,9,17.43858108108108
13914.0,626.45,2,18.983333333333334
13917.0,272.04,2,15.113333333333335
13918.0,1212.8400000000001,2,40.428000000000004
13919.0,384.81,2,13.743214285714286
13922.0,172.25,1,24.607142857142858
13923.0,351.13,1,17.5565
13924.0,1838.8500000000001,6,15.716666666666669
13925.0,678.25,4,16.54268292682927
13926.0,223.85000000000002,1,20.35
13927.0,348.99,1,16.61857142857143
13928.0,464.57,4,17.206296296296298
13929.0,842.65,2,93.62777777777778
13930.0,337.34,2,19.843529411764706
13931.0,1237.53,2,21.336724137931036
13932.0,307.4,1,19.2125
13933.0,608.7900000000001,2,26.469130434782613
13934.0,922.1,1,29.74516129032258
13936.0,376.58,1,14.483846153846153
13937.0,158.85,1,17.65
13938.0,71.66,1,10.237142857142857
13939.0,568.55,3,12.634444444444444
13940.0,839.14,4,17.12530612244898
13941.0,5112.96,5,113.62133333333334
13946.0,561.5699999999999,3,51.05181818181818
13947.0,90.6,1,18.119999999999997
13948.0,102.0,1,34.0
13949.0,2427.32,6,15.170750000000002
13950.0,745.06,4,21.28742857142857
13951.0,674.45,3,17.293589743589745
13952.0,3251.071,2,23.730445255474454
13953.0,3515.68,7,175.784
13954.0,439.92,2,17.5968
13955.0,322.96,2,9.786666666666665
13956.0,1019.27,5,6.933809523809524
13959.0,594.04,3,6.600444444444444
13960.0,230.22,2,19.185
13962.0,169.55,2,15.413636363636364
13963.0,664.54,4,18.986857142857144
13967.0,80.7,1,40.35
13969.0,9024.17,18,14.578626817447496
13971.0,2758.26,8,18.511812080536913
13972.0,190.25,2,12.683333333333334
13973.0,264.7,1,24.063636363636363
13974.0,413.59000000000003,1,14.77107142857143
13975.0,2461.2400000000002,6,7.480972644376901
13976.0,357.98,1,35.798
13978.0,196.79000000000002,2,13.119333333333335
13979.0,869.87,1,16.108703703703704
13980.0,200.14,1,18.19454545454545
13982.0,1871.81,4,16.863153153153153
13983.0,2603.43,12,24.3311214953271
13984.0,920.51,5,57.531875
13985.0,7060.13,15,20.229598853868197
13986.0,320.46,1,24.650769230769228
13988.0,4147.96,6,17.726324786324785
13989.0,1266.08,2,30.88
13990.0,311.3,1,19.45625
13991.0,852.88,6,10.400975609756097
13992.0,76.8,1,15.36
13993.0,3466.36,9,28.647603305785125
13994.0,2274.14,6,15.36581081081081
13995.0,1393.69,5,16.205697674418605
13999.0,3901.81,12,18.758701923076924
14000.0,635.66,1,42.37733333333333
14001.0,2043.0800000000002,3,52.38666666666667
14002.0,529.73,2,11.270851063829788
14004.0,4582.64,7,26.799064327485382
14005.0,2874.72,5,34.22285714285714
14006.0,962.19,3,32.073
14009.0,695.61,2,16.562142857142856
14012.0,328.8,1,29.89090909090909
14013.0,473.02,3,13.91235294117647
14014.0,505.18,1,12.953333333333333
14015.0,917.34,1,45.867000000000004
14016.0,4341.21,4,26.964037267080744
14019.0,1421.61,3,21.539545454545454
14020.0,642.8,2,16.48205128205128
14021.0,631.9,3,28.722727272727273
14022.0,440.0,1,15.714285714285714
14023.0,584.07,2,18.840967741935486
14024.0,327.7,2,20.48125
14027.0,104.82,1,17.47
14029.0,467.66,2,31.177333333333333
14030.0,2358.84,8,9.747272727272728
14031.0,17286.86,19,69.14744
14032.0,2975.59,11,20.80832167832168
14034.0,648.89,3,7.545232558139535
14035.0,1428.02,5,21.636666666666667
14036.0,626.65,1,16.49078947368421
14037.0,147.20000000000002,2,5.257142857142858
14038.0,1560.38,3,16.960652173913044
14039.0,152.2,1,25.366666666666664
14040.0,3560.32,12,15.547248908296943
14041.0,141.41,1,6.733809523809524
14044.0,646.42,4,3.1379611650485435
14045.0,1659.75,4,276.625
14046.0,154.99,1,11.070714285714287
14047.0,1308.6100000000001,5,40.894062500000004
14048.0,409.93,1,4.822705882352941
14049.0,5578.72,4,11.670962343096235
14050.0,746.36,2,13.821481481481483
14051.0,15610.390000000001,23,74.33519047619048
14052.0,225.36,1,4.024285714285715
14053.0,260.25,2,65.0625
14054.0,92.46,1,15.409999999999998
14055.0,725.6400000000001,1,72.56400000000001
14056.0,8152.71,23,7.493299632352941
14057.0,6211.66,17,21.949328621908126
14059.0,183.6,1,22.95
14060.0,6140.42,19,30.39811881188119
14062.0,10464.85,12,94.27792792792793
14064.0,1334.34,5,17.329090909090908
14066.0,152.55,1,21.792857142857144
14067.0,374.7,2,7.2057692307692305
14068.0,265.85,1,11.077083333333334
14071.0,1437.57,8,4.450681114551084
14073.0,151.04,1,11.618461538461538
14075.0,942.26,3,21.913023255813954
14076.0,118.67,1,2.6970454545454547
14077.0,499.41999999999996,5,11.89095238095238
14078.0,1049.37,6,16.144153846153845
14079.0,375.1,1,31.258333333333336
14080.0,45.599999999999994,1,11.399999999999999
14081.0,921.62,2,6.1441333333333334
14082.0,182.25,1,6.2844827586206895
14083.0,1002.9,9,5.6661016949152545
14085.0,4421.29,18,9.868950892857143
14087.0,191.47,1,2.8157352941176472
14088.0,50491.81,13,85.7246349745331
14089.0,158.75,1,12.211538461538462
14090.0,76.32000000000001,1,76.32000000000001
14092.0,4076.91,14,19.050981308411213
14093.0,433.86,1,4.3386000000000005
14096.0,65164.79,17,12.749909998043435
14098.0,147.35,1,7.016666666666667
14099.0,3104.17,11,12.41668
14100.0,191.95000000000002,1,7.678000000000001
14101.0,5976.79,6,170.76542857142857
14102.0,1105.8799999999999,5,19.066896551724135
14104.0,216.20999999999998,2,10.295714285714284
14105.0,1266.23,1,17.111216216216217
14107.0,2703.23,7,21.977479674796747
14108.0,597.91,2,17.585588235294118
14109.0,144.2,1,16.022222222222222
14110.0,5683.15,12,36.66548387096774
14111.0,692.85,4,69.285
14112.0,2915.15,7,18.2196875
14113.0,1840.42,4,54.13
14114.0,386.53,2,25.768666666666665
14116.0,1382.74,5,19.204722222222223
14117.0,90.0,1,30.0
14121.0,2780.15,4,17.485220125786164
14124.0,419.58000000000004,1,83.91600000000001
14125.0,2720.63,3,16.38933734939759
14126.0,706.1300000000001,3,47.07533333333334
14127.0,709.71,3,16.129772727272726
14128.0,637.5,2,13.858695652173912
14129.0,1123.8600000000001,5,21.61269230769231
14130.0,480.91,1,7.286515151515152
14132.0,3586.0299999999997,11,17.930149999999998
14133.0,605.64,3,21.63
14135.0,4690.31,15,35.00231343283583
14138.0,965.8800000000001,2,20.99739130434783
14139.0,415.82,1,15.993076923076924
14140.0,935.05,2,14.167424242424241
14141.0,915.13,4,22.87825
14142.0,311.81,1,14.173181818181819
14143.0,115.8,1,16.54285714285714
14145.0,3742.2,4,340.2
14146.0,4191.0,5,19.957142857142856
14147.0,483.4,2,96.67999999999999
14148.0,157.2,1,52.4
14149.0,446.62,1,15.950714285714286
14150.0,658.64,2,25.33230769230769
14152.0,621.29,2,12.67938775510204
14154.0,1345.62,2,25.87730769230769
14155.0,118.75,1,19.791666666666668
14156.0,117210.08,55,84.02156272401434
14157.0,424.89000000000004,2,9.236739130434783
14158.0,507.66,1,12.381951219512196
14159.0,4630.35,11,3.9407234042553196
14161.0,1097.6200000000001,3,10.554038461538463
14162.0,289.36,2,11.5744
14163.0,2445.91,4,47.036730769230765
14164.0,1631.77,2,56.26793103448276
14165.0,120.44,1,5.0183333333333335
14167.0,562.59,4,11.251800000000001
14171.0,363.79,1,6.272241379310345
14173.0,450.84,4,15.546206896551723
14174.0,134.46,1,5.171538461538462
14175.0,3222.3,3,21.626174496644296
14176.0,576.9000000000001,4,18.609677419354842
14177.0,549.46,4,13.401463414634147
14178.0,1600.26,7,5.032264150943396
14179.0,701.57,2,4.46859872611465
14180.0,4748.52,25,19.785500000000003
14184.0,452.89,1,18.870416666666667
14185.0,197.65,1,65.88333333333334
14188.0,2054.36,6,31.605538461538462
14189.0,4654.08,15,17.56256603773585
14191.0,4684.76,13,18.08787644787645
14193.0,853.39,2,20.318809523809524
14194.0,11349.52,21,19.601934369602763
14195.0,1012.0,2,144.57142857142858
14196.0,335.52,1,55.919999999999995
14198.0,701.4,4,17.984615384615385
14199.0,185.39999999999998,1,92.69999999999999
14201.0,747.44,7,20.20108108108108
14204.0,150.61,1,3.861794871794872
14205.0,466.7,2,19.445833333333333
14206.0,328.15999999999997,1,16.407999999999998
14208.0,151.74,1,15.174000000000001
14209.0,2073.43,6,23.83252873563218
14210.0,1905.8400000000001,6,18.684705882352944
14211.0,2241.1,9,20.009821428571428
14212.0,1070.48,1,118.94222222222223
14214.0,1004.38,5,14.990746268656716
14215.0,1789.72,6,16.57148148148148
14216.0,1839.3,4,31.17457627118644
14217.0,2004.98,17,20.0498
14218.0,169.48000000000002,1,14.123333333333335
14219.0,89.94,1,12.848571428571429
14220.0,632.4,2,30.114285714285714
14221.0,3432.8,9,17.78652849740933
14222.0,683.17,1,16.662682926829266
14223.0,991.13,3,16.518833333333333
14224.0,1009.73,4,8.93566371681416
14226.0,2214.79,5,33.55742424242424
14227.0,3350.96,10,19.148342857142858
14229.0,1547.2,3,38.68
14231.0,925.71,3,18.514200000000002
14232.0,2048.07,5,17.80930434782609
14233.0,1462.72,4,41.792
14234.0,754.12,4,5.130068027210885
14235.0,3144.86,5,39.80835443037975
14236.0,490.86,2,32.724000000000004
14237.0,161.0,1,17.88888888888889
14238.0,146.85,1,18.35625
14239.0,2380.85,11,21.257589285714285
14240.0,890.34,2,21.19857142857143
14241.0,213.70000000000002,1,21.37
14242.0,280.55,2,17.534375
14243.0,2588.77,10,18.360070921985816
14245.0,1693.45,2,15.680092592592594
14246.0,1474.06,3,19.654133333333334
14247.0,136.76999999999998,1,6.838499999999999
14248.0,302.58,1,37.8225
14250.0,1904.05,3,17.153603603603603
14251.0,2879.7000000000003,5,36.91923076923077
14256.0,969.0600000000001,2,18.284150943396227
14257.0,3099.7200000000003,5,29.242641509433966
14258.0,12669.98,9,114.14396396396396
14259.0,120.0,1,24.0
14261.0,1163.45,2,22.37403846153846
14262.0,2618.23,8,18.3093006993007
14264.0,333.97,2,19.64529411764706
14265.0,530.18,2,17.10258064516129
14267.0,1516.24,3,27.568
14270.0,492.65000000000003,1,16.98793103448276
14271.0,112.32,1,11.232
14272.0,437.96,2,13.271515151515151
14273.0,559.97,4,19.309310344827587
14276.0,1119.74,3,17.4959375
14277.0,4188.0,3,18.864864864864863
14280.0,134.04,1,16.755
14282.0,3701.44,15,24.035324675324677
14284.0,595.25,2,18.6015625
14285.0,1910.01,4,70.74111111111111
14286.0,4628.75,3,16.53125
14287.0,176.63,3,19.625555555555554
14288.0,426.6,1,26.6625
14289.0,911.26,6,19.388510638297873
14290.0,2314.65,5,22.917326732673267
14291.0,3883.25,11,16.385021097046412
14292.0,4871.93,9,48.719300000000004
14293.0,1046.56,4,17.15672131147541
14295.0,166.20000000000002,1,33.24
14297.0,1305.33,4,21.053709677419352
14298.0,51527.3,44,31.476664630421503
14299.0,3965.62,9,27.73160839160839
14300.0,43.2,1,14.4
14301.0,640.14,1,49.24153846153846
14304.0,383.45,1,22.555882352941175
14305.0,1858.96,3,17.70438095238095
14306.0,2093.32,2,63.4339393939394
14307.0,2995.72,6,16.642888888888887
14309.0,2352.53,9,20.10709401709402
14311.0,310.26,1,15.513
