CustomerID,total_spend,num_orders,avg_order_value,cluster,segment,last_purchase_date,days_since,churned
13324.0,7121.95,10,94.95933333333332,0,Occasional low spender,2011-11-03 16:28:00,35,0
13325.0,675.3,1,56.275,0,Occasional low spender,2011-09-19 10:36:00,81,0
13327.0,3627.77,8,33.59046296296296,0,Occasional low spender,2011-11-01 10:21:00,38,0
13328.0,1308.48,1,76.96941176470588,0,Occasional low spender,2011-01-27 15:22:00,315,1
13329.0,789.0,2,46.41176470588236,0,Occasional low spender,2011-11-08 10:29:00,31,0
13330.0,1140.93,3,21.52698113207548,0,Occasional low spender,2011-09-08 12:27:00,92,1
13332.0,350.9,1,16.70952380952381,0,Occasional low spender,2011-11-25 13:30:00,13,0
13334.0,3502.32,3,13.216301886792454,0,Occasional low spender,2011-09-18 15:21:00,81,0
13336.0,795.12,1,15.590588235294115,0,Occasional low spender,2011-09-23 14:05:00,76,0
13338.0,487.02,1,25.632631578947368,0,Occasional low spender,2011-07-05 09:06:00,157,1
13339.0,860.12,1,15.928148148148148,0,Occasional low spender,2011-05-23 08:31:00,200,1
13340.0,10736.48,7,80.12298507462687,0,Occasional low spender,2011-10-25 13:15:00,44,0
13341.0,775.85,1,18.472619047619048,0,Occasional low spender,2011-03-24 09:50:00,260,1
13343.0,353.43,1,18.60157894736842,0,Occasional low spender,2011-06-15 12:24:00,177,1
13344.0,2511.69,3,21.6525,0,Occasional low spender,2011-10-03 09:45:00,67,0
13345.0,389.5,1,19.475,0,Occasional low spender,2011-02-25 09:01:00,287,1
13347.0,341.36,1,42.67,0,Occasional low spender,2011-09-30 13:28:00,69,0
13348.0,233.76,1,16.697142857142858,0,Occasional low spender,2011-10-06 17:28:00,63,0
13349.0,247.32,1,15.4575,0,Occasional low spender,2011-11-29 08:07:00,10,0
13350.0,979.12,2,24.478,0,Occasional low spender,2011-11-23 16:33:00,15,0
13351.0,373.94,1,23.37125,0,Occasional low spender,2011-10-04 12:55:00,65,0
13352.0,397.98,1,16.5825,0,Occasional low spender,2011-10-10 13:55:00,59,0
13354.0,743.53,1,14.579019607843136,0,Occasional low spender,2011-09-29 13:17:00,70,0
13355.0,674.7,1,21.084375,0,Occasional low spender,2011-08-09 14:48:00,121,1
13356.0,768.24,1,18.29142857142857,0,Occasional low spender,2011-09-20 14:33:00,79,0
13357.0,609.4,1,6.847191011235955,0,Occasional low spender,2011-03-27 13:56:00,256,1
13358.0,439.03,1,15.138965517241378,0,Occasional low spender,2011-03-16 11:52:00,268,1
13359.0,439.56,1,19.11130434782609,0,Occasional low spender,2011-10-07 09:30:00,63,0
13362.0,3090.74,4,18.618915662650604,0,Occasional low spender,2011-11-30 14:41:00,8,0
13363.0,992.5,2,16.541666666666668,0,Occasional low spender,2011-11-22 12:40:00,17,0
13364.0,134.95999999999998,1,13.496,0,Occasional low spender,2011-09-29 18:13:00,70,0
13365.0,2225.37,2,17.385703125,0,Occasional low spender,2011-11-06 12:36:00,33,0
13366.0,56.16,1,56.16,0,Occasional low spender,2011-10-20 13:37:00,49,0
13368.0,623.4,2,21.49655172413793,0,Occasional low spender,2011-03-28 09:59:00,256,1
13369.0,308.28000000000003,1,22.020000000000003,0,Occasional low spender,2010-12-09 11:30:00,365,1
13370.0,754.87,1,19.355641025641027,0,Occasional low spender,2010-12-03 10:26:00,371,1
13372.0,378.64,1,16.46260869565217,0,Occasional low spender,2011-09-11 12:46:00,89,0
13373.0,3312.25,3,20.963607594936708,0,Occasional low spender,2011-10-10 10:51:00,60,0
13375.0,778.65,1,21.044594594594592,0,Occasional low spender,2011-09-12 10:19:00,88,0
13376.0,1019.76,3,19.240754716981133,0,Occasional low spender,2011-09-01 16:16:00,98,1
13379.0,572.56,3,5.902680412371134,0,Occasional low spender,2011-11-13 13:45:00,25,0
13381.0,3639.31,6,21.15877906976744,0,Occasional low spender,2011-11-08 11:58:00,31,0
13382.0,222.99,1,14.866,0,Occasional low spender,2011-03-04 10:03:00,280,1
13384.0,4151.93,7,27.315328947368425,0,Occasional low spender,2011-11-09 11:04:00,30,0
13385.0,534.57,1,15.273428571428571,0,Occasional low spender,2011-01-14 09:52:00,329,1
13388.0,677.1,2,19.345714285714287,0,Occasional low spender,2011-07-31 12:52:00,130,1
13389.0,797.96,3,15.646274509803922,0,Occasional low spender,2011-11-28 14:01:00,10,0
13390.0,544.08,1,41.8523076923077,0,Occasional low spender,2011-09-26 08:38:00,74,0
13391.0,59.8,1,59.8,0,Occasional low spender,2011-05-20 10:50:00,203,1
13394.0,2520.02,8,16.258193548387098,0,Occasional low spender,2011-12-08 11:36:00,1,0
13395.0,307.72,1,14.653333333333334,0,Occasional low spender,2011-06-07 15:04:00,184,1
13396.0,1360.99,2,31.65093023255814,0,Occasional low spender,2011-11-10 16:59:00,28,0
13397.0,1544.13,5,40.635000000000005,0,Occasional low spender,2011-09-28 10:56:00,72,0
13398.0,457.34,1,17.59,0,Occasional low spender,2011-05-31 13:17:00,191,1
13402.0,621.23,2,15.92897435897436,0,Occasional low spender,2011-08-04 15:51:00,126,1
13403.0,75.0,1,25.0,0,Occasional low spender,2011-11-22 08:28:00,17,0
13404.0,252.49,2,22.953636363636363,0,Occasional low spender,2011-12-08 15:37:00,0,0
13405.0,572.451,3,21.201888888888888,0,Occasional low spender,2011-09-26 17:01:00,73,0
13408.0,28117.04,62,58.82225941422595,3,Frequent budget buyer,2011-12-08 09:05:00,1,0
13410.0,1003.06,5,35.82357142857143,0,Occasional low spender,2011-11-15 15:33:00,23,0
13411.0,213.55,1,11.863888888888887,0,Occasional low spender,2011-08-24 13:57:00,106,1
13414.0,1390.5,3,57.9375,0,Occasional low spender,2011-07-29 11:45:00,133,1
13416.0,712.5,2,37.5,0,Occasional low spender,2011-10-27 08:56:00,43,0
13417.0,640.83,2,22.886785714285715,0,Occasional low spender,2011-12-05 08:49:00,4,0
13418.0,6127.43,18,20.156019736842108,3,Frequent budget buyer,2011-11-28 10:23:00,11,0
13419.0,221.06,1,13.81625,0,Occasional low spender,2011-10-07 12:49:00,63,0
13420.0,159.85,2,19.98125,0,Occasional low spender,2011-07-13 08:48:00,149,1
13421.0,1833.71,2,17.977549019607842,0,Occasional low spender,2011-10-30 14:21:00,39,0
13422.0,2626.3,1,20.67952755905512,0,Occasional low spender,2011-10-06 13:42:00,63,0
13425.0,1624.21,3,20.823205128205128,0,Occasional low spender,2011-08-23 17:13:00,107,1
13426.0,3641.32,10,23.193121019108283,0,Occasional low spender,2011-12-09 08:59:00,0,0
13427.0,582.6,3,20.089655172413792,0,Occasional low spender,2011-11-20 13:02:00,18,0
13428.0,201.78,1,2.841971830985916,0,Occasional low spender,2011-11-29 14:20:00,9,0
13429.0,1006.8,4,15.02686567164179,0,Occasional low spender,2011-11-29 09:10:00,10,0
13430.0,679.45,2,13.866326530612248,0,Occasional low spender,2011-11-21 08:19:00,18,0
13431.0,1269.1,2,27.589130434782607,0,Occasional low spender,2011-10-03 13:49:00,66,0
13434.0,534.24,2,53.424,0,Occasional low spender,2011-09-26 14:30:00,73,0
13435.0,3809.89,7,37.72168316831684,0,Occasional low spender,2011-12-04 14:45:00,4,0
13436.0,196.89,1,16.4075,0,Occasional low spender,2011-12-08 10:33:00,1,0
13437.0,3408.06,7,20.40754491017964,0,Occasional low spender,2011-11-25 14:00:00,13,0
13439.0,283.71,1,5.253888888888889,0,Occasional low spender,2011-03-29 14:20:00,254,1
13441.0,296.64,1,22.818461538461538,0,Occasional low spender,2011-09-09 09:38:00,91,1
13447.0,1129.14,3,19.13796610169492,0,Occasional low spender,2011-11-16 13:38:00,22,0
13448.0,3534.69,6,18.22005154639175,0,Occasional low spender,2011-11-23 12:33:00,16,0
13449.0,291.88,1,15.362105263157895,0,Occasional low spender,2011-11-16 08:28:00,23,0
13450.0,2043.72,6,28.784788732394365,0,Occasional low spender,2011-11-13 11:54:00,26,0
13451.0,2898.26,5,6.693441108545034,0,Occasional low spender,2011-11-13 15:58:00,25,0
13452.0,590.0,2,295.0,0,Occasional low spender,2011-03-25 14:19:00,258,1
13453.0,356.98,2,20.99882352941176,0,Occasional low spender,2011-06-27 09:34:00,165,1
13455.0,1058.34,2,23.007391304347824,0,Occasional low spender,2011-11-15 11:21:00,24,0
13456.0,1766.72,6,28.0431746031746,0,Occasional low spender,2011-11-22 09:18:00,17,0
13458.0,9646.57,14,25.252801047120418,3,Frequent budget buyer,2011-12-02 15:29:00,6,0
13460.0,183.44,2,10.790588235294118,0,Occasional low spender,2011-11-10 17:17:00,28,0
13461.0,1445.0,3,53.51851851851852,0,Occasional low spender,2011-11-01 09:01:00,38,0
13462.0,151.5,1,16.833333333333332,0,Occasional low spender,2011-04-01 11:20:00,252,1
13464.0,674.68,1,16.45560975609756,0,Occasional low spender,2011-10-12 15:01:00,57,0
13466.0,307.9,1,18.11176470588235,0,Occasional low spender,2011-06-08 16:39:00,183,1
13467.0,1071.91,2,10.937857142857144,0,Occasional low spender,2011-11-29 10:01:00,10,0
13468.0,5704.97,37,18.89062913907285,3,Frequent budget buyer,2011-12-08 10:39:00,1,0
13470.0,165.0,2,16.5,0,Occasional low spender,2011-09-01 14:57:00,98,1
13471.0,2501.84,4,9.84976377952756,0,Occasional low spender,2011-12-08 15:44:00,0,0
13473.0,422.64,2,20.125714285714285,0,Occasional low spender,2011-10-10 11:20:00,60,0
13474.0,226.84,1,3.658709677419355,0,Occasional low spender,2011-04-17 13:53:00,235,1
13475.0,1431.78,4,16.648604651162792,0,Occasional low spender,2011-06-01 13:52:00,190,1
13476.0,1238.47,2,21.35293103448276,0,Occasional low spender,2011-06-14 12:00:00,178,1
13477.0,1454.58,6,18.41240506329114,0,Occasional low spender,2011-11-02 12:04:00,37,0
13479.0,300.95,2,20.063333333333333,0,Occasional low spender,2011-05-23 10:45:00,200,1
13481.0,1804.56,5,16.55559633027523,0,Occasional low spender,2011-10-25 09:07:00,45,0
13482.0,184.64,1,16.785454545454545,0,Occasional low spender,2011-04-21 17:03:00,231,1
13483.0,140.34,1,14.034,0,Occasional low spender,2011-10-05 11:53:00,65,0
13484.0,313.8,1,39.225,0,Occasional low spender,2011-04-12 16:30:00,240,1
13485.0,454.24,1,19.749565217391304,0,Occasional low spender,2011-04-20 13:58:00,232,1
13486.0,1122.41,3,16.2668115942029,0,Occasional low spender,2011-09-22 13:13:00,77,0
13487.0,575.4,3,16.923529411764704,0,Occasional low spender,2011-10-13 12:07:00,57,0
13488.0,8968.31,13,21.25191943127962,3,Frequent budget buyer,2011-11-22 14:41:00,16,0
13489.0,449.52,4,32.10857142857143,0,Occasional low spender,2011-08-26 13:16:00,104,1
13491.0,1215.82,10,14.137441860465117,0,Occasional low spender,2011-10-19 08:32:00,51,0
13492.0,1269.84,3,25.3968,0,Occasional low spender,2011-07-26 14:25:00,135,1
13493.0,618.63,2,77.32875,0,Occasional low spender,2011-03-09 15:35:00,274,1
13494.0,316.26000000000005,1,17.570000000000004,0,Occasional low spender,2011-02-01 11:58:00,311,1
13495.0,2044.87,5,42.60145833333333,0,Occasional low spender,2011-12-02 11:21:00,7,0
13496.0,653.33,2,18.66657142857143,0,Occasional low spender,2011-11-29 10:58:00,10,0
13497.0,348.05,2,18.31842105263157,0,Occasional low spender,2011-03-02 09:04:00,282,1
13499.0,1159.11,5,27.59785714285714,0,Occasional low spender,2011-11-22 11:21:00,17,0
13500.0,1166.77,3,17.950307692307693,0,Occasional low spender,2011-11-16 15:35:00,22,0
13501.0,1340.32,1,25.775384615384613,0,Occasional low spender,2011-02-24 18:59:00,287,1
13502.0,292.0,3,16.22222222222222,0,Occasional low spender,2011-11-23 10:39:00,16,0
13503.0,216.85,1,12.755882352941176,0,Occasional low spender,2011-09-29 13:23:00,70,0
13504.0,295.93,1,13.451363636363636,0,Occasional low spender,2011-10-06 13:20:00,63,0
13505.0,4393.63,4,20.435488372093022,0,Occasional low spender,2011-09-28 11:56:00,72,0
13506.0,458.52,2,17.635384615384616,0,Occasional low spender,2011-01-27 13:53:00,315,1
13507.0,2479.16,4,15.303456790123455,0,Occasional low spender,2011-12-06 13:13:00,2,0
13508.0,110.97,1,9.2475,0,Occasional low spender,2011-04-10 11:58:00,243,1
13509.0,979.72,7,22.26636363636364,0,Occasional low spender,2011-12-01 10:10:00,8,0
13510.0,1791.56,4,15.578782608695652,0,Occasional low spender,2011-12-08 13:46:00,0,0
13512.0,251.21,1,16.747333333333334,0,Occasional low spender,2011-03-24 10:03:00,260,1
13513.0,205.1,1,20.51,0,Occasional low spender,2011-08-05 11:50:00,126,1
13514.0,152.20000000000002,1,38.05,0,Occasional low spender,2011-09-27 09:39:00,73,0
13515.0,891.12,4,15.103728813559322,0,Occasional low spender,2011-09-28 11:26:00,72,0
13516.0,1389.41,3,31.5775,0,Occasional low spender,2011-11-18 13:15:00,20,0
13517.0,2128.42,3,15.09517730496454,0,Occasional low spender,2011-10-11 11:43:00,59,0
13518.0,627.16,1,17.42111111111111,0,Occasional low spender,2011-09-15 10:29:00,85,0
13519.0,122.75,1,15.34375,0,Occasional low spender,2011-09-22 18:24:00,77,0
13520.0,3624.35,6,38.97150537634408,0,Occasional low spender,2011-10-12 10:20:00,58,0
13521.0,1071.73,3,2.5639473684210525,0,Occasional low spender,2011-12-08 13:50:00,0,0
13522.0,125.8,1,25.160000000000004,0,Occasional low spender,2011-11-09 15:11:00,29,0
13523.0,3964.88,5,23.051627906976744,0,Occasional low spender,2011-11-06 15:11:00,32,0
13524.0,680.1800000000001,5,25.19185185185185,0,Occasional low spender,2011-10-30 12:34:00,40,0
13525.0,628.78,2,104.79666666666668,0,Occasional low spender,2011-11-25 12:01:00,14,0
13527.0,2242.36,7,10.333456221198157,0,Occasional low spender,2011-11-06 12:04:00,33,0
13529.0,307.76,2,20.517333333333333,0,Occasional low spender,2011-09-22 09:15:00,78,0
13531.0,483.8,2,21.99090909090909,0,Occasional low spender,2011-05-18 16:56:00,204,1
13532.0,210.31,1,3.1865151515151515,0,Occasional low spender,2011-11-06 12:25:00,33,0
13533.0,269.09,3,3.5878666666666663,0,Occasional low spender,2011-06-10 11:54:00,182,1
13534.0,5870.08,25,19.83135135135135,3,Frequent budget buyer,2011-12-07 14:52:00,1,0
13536.0,3444.39,7,19.35050561797753,0,Occasional low spender,2011-12-08 16:38:00,0,0
13538.0,1280.85,7,51.234,0,Occasional low spender,2011-10-27 16:34:00,42,0
13539.0,631.34,3,17.063243243243242,0,Occasional low spender,2011-09-15 10:18:00,85,0
13544.0,276.06,2,3.539230769230769,0,Occasional low spender,2011-10-31 11:57:00,39,0
13546.0,621.09,3,6.4029896907216495,0,Occasional low spender,2011-11-27 14:50:00,11,0
13548.0,678.16,2,5.51349593495935,0,Occasional low spender,2011-09-04 14:50:00,95,1
13549.0,918.2,7,18.00392156862745,0,Occasional low spender,2011-11-14 09:20:00,25,0
13551.0,91.8,1,22.950000000000003,0,Occasional low spender,2011-01-24 14:46:00,318,1
13552.0,3740.07,12,34.31256880733945,0,Occasional low spender,2011-10-04 15:19:00,65,0
13555.0,4098.88,4,30.36207407407408,0,Occasional low spender,2011-09-27 12:36:00,73,0
13557.0,584.06,2,17.178235294117645,0,Occasional low spender,2011-11-11 15:24:00,27,0
13558.0,594.52,4,3.517869822485207,0,Occasional low spender,2011-12-04 11:24:00,5,0
13560.0,171.42000000000002,1,5.3568750000000005,0,Occasional low spender,2011-12-02 13:11:00,6,0
13561.0,141.86,1,10.132857142857144,0,Occasional low spender,2011-05-08 12:39:00,215,1
13562.0,1799.33,3,21.943048780487803,0,Occasional low spender,2011-09-19 10:51:00,81,0
13563.0,777.53,2,15.867959183673468,0,Occasional low spender,2011-09-16 14:45:00,83,0
13564.0,1724.67,3,21.29222222222222,0,Occasional low spender,2011-07-18 14:33:00,143,1
13565.0,240.22,2,6.321578947368421,0,Occasional low spender,2011-11-20 14:33:00,18,0
13566.0,856.84,2,5.0700591715976335,0,Occasional low spender,2011-10-30 11:59:00,40,0
13568.0,187.05,1,4.3500000000000005,0,Occasional low spender,2011-06-19 14:42:00,172,1
13569.0,338.62,2,4.286329113924051,0,Occasional low spender,2011-11-22 13:07:00,16,0
13570.0,239.49,1,8.870000000000001,0,Occasional low spender,2011-04-10 13:36:00,242,1
13571.0,2088.94,12,6.143941176470588,0,Occasional low spender,2011-11-27 10:47:00,12,0
13572.0,1384.25,1,41.946969696969695,0,Occasional low spender,2011-05-18 11:59:00,205,1
13573.0,290.25,2,11.61,0,Occasional low spender,2011-10-20 14:33:00,49,0
13575.0,732.0699999999999,5,15.914565217391305,0,Occasional low spender,2011-11-16 13:14:00,22,0
13576.0,6717.34,18,53.31222222222223,3,Frequent budget buyer,2011-11-29 15:34:00,9,0
13577.0,1687.6,4,20.33253012048193,0,Occasional low spender,2011-11-14 15:19:00,24,0
13579.0,467.04,2,20.30608695652174,0,Occasional low spender,2011-11-25 08:41:00,14,0
13581.0,118.0,1,11.8,0,Occasional low spender,2011-02-03 14:41:00,308,1
13583.0,781.03,1,14.73641509433962,0,Occasional low spender,2011-07-07 10:40:00,155,1
13584.0,142.4,1,5.933333333333334,0,Occasional low spender,2011-02-06 12:49:00,306,1
13587.0,712.4,1,89.05,0,Occasional low spender,2011-10-07 12:31:00,63,0
13588.0,2478.95,9,14.246839080459768,0,Occasional low spender,2011-11-24 10:42:00,15,0
13589.0,379.65,2,18.07857142857143,0,Occasional low spender,2011-11-25 12:10:00,14,0
13590.0,1981.92,6,22.780689655172413,0,Occasional low spender,2011-11-28 12:54:00,10,0
13591.0,1117.13,3,19.26086206896552,0,Occasional low spender,2011-10-06 12:26:00,64,0
13592.0,247.96,4,15.4975,0,Occasional low spender,2011-11-04 09:49:00,35,0
13593.0,2011.88,5,15.841574803149609,0,Occasional low spender,2011-08-23 13:35:00,107,1
13594.0,396.97,1,15.268076923076924,0,Occasional low spender,2011-10-18 10:19:00,52,0
13596.0,664.11,2,4.548698630136986,0,Occasional low spender,2011-12-04 12:01:00,5,0
13598.0,160.04,1,4.572571428571428,0,Occasional low spender,2011-10-23 14:28:00,46,0
13599.0,5149.92,21,20.934634146341462,3,Frequent budget buyer,2011-12-08 16:10:00,0,0
13600.0,219.52,1,11.553684210526315,0,Occasional low spender,2011-01-31 15:27:00,311,1
13601.0,693.32,2,7.003232323232324,0,Occasional low spender,2011-10-25 17:31:00,44,0
13602.0,428.89,1,18.647391304347824,0,Occasional low spender,2011-10-06 11:47:00,64,0
13603.0,164.34,1,6.086666666666667,0,Occasional low spender,2011-11-13 15:57:00,25,0
13606.0,276.75,3,6.91875,0,Occasional low spender,2011-11-10 17:46:00,28,0
13607.0,675.51,1,6.964020618556701,0,Occasional low spender,2011-10-30 16:17:00,39,0
13610.0,1082.33,7,5.034093023255814,0,Occasional low spender,2011-11-27 15:38:00,11,0
13611.0,1154.4,3,16.033333333333335,0,Occasional low spender,2011-09-11 14:51:00,88,0
13614.0,1585.46,4,8.130564102564103,0,Occasional low spender,2011-11-15 14:47:00,23,0
13615.0,417.69,1,18.160434782608696,0,Occasional low spender,2011-01-25 08:21:00,318,1
13617.0,544.18,3,12.367727272727272,0,Occasional low spender,2011-10-30 13:50:00,39,0
13618.0,177.34,1,13.64153846153846,0,Occasional low spender,2011-06-19 11:09:00,173,1
13621.0,213.85,1,11.255263157894737,0,Occasional low spender,2011-08-15 08:26:00,116,1
13623.0,727.74,5,9.33,0,Occasional low spender,2011-11-09 12:00:00,30,0
13626.0,257.23,1,13.53842105263158,0,Occasional low spender,2011-04-01 10:05:00,252,1
13627.0,1638.47,5,17.80945652173913,0,Occasional low spender,2011-10-11 14:20:00,58,0
13629.0,7792.36,11,132.07389830508475,0,Occasional low spender,2011-11-16 13:21:00,22,0
13630.0,2031.78,7,28.61661971830986,0,Occasional low spender,2011-12-04 15:16:00,4,0
13631.0,3070.42,11,279.1290909090909,0,Occasional low spender,2011-09-01 09:57:00,99,1
13632.0,2118.93,5,14.613310344827584,0,Occasional low spender,2011-11-15 10:51:00,24,0
13634.0,1547.36,5,8.319139784946238,0,Occasional low spender,2011-11-06 13:40:00,32,0
13635.0,1071.03,1,17.274677419354838,0,Occasional low spender,2011-10-03 10:55:00,67,0
13636.0,949.12,5,15.065396825396826,0,Occasional low spender,2011-11-03 10:30:00,36,0
13637.0,804.3,3,8.124242424242423,0,Occasional low spender,2011-10-18 13:32:00,51,0
13638.0,122.64,1,15.33,0,Occasional low spender,2011-11-24 10:38:00,15,0
13639.0,1033.34,1,25.8335,0,Occasional low spender,2011-09-26 13:36:00,73,0
13642.0,312.28,1,5.478596491228069,0,Occasional low spender,2011-05-08 12:34:00,215,1
13643.0,519.44,3,18.551428571428573,0,Occasional low spender,2011-11-08 15:37:00,30,0
13644.0,2624.26,4,17.974383561643837,0,Occasional low spender,2011-11-23 14:07:00,15,0
13645.0,252.1,1,50.42,0,Occasional low spender,2011-08-11 16:11:00,119,1
13647.0,1648.12,4,21.12974358974359,0,Occasional low spender,2011-11-30 12:00:00,9,0
13649.0,346.6,2,15.069565217391306,0,Occasional low spender,2011-03-28 11:51:00,256,1
13650.0,1836.34,6,19.128541666666667,0,Occasional low spender,2011-11-23 12:22:00,16,0
13651.0,94.2,2,15.7,0,Occasional low spender,2011-11-04 14:59:00,34,0
13652.0,1095.08,3,17.38222222222222,0,Occasional low spender,2011-10-25 08:51:00,45,0
13654.0,2707.33,6,16.30921686746988,0,Occasional low spender,2011-10-27 16:24:00,42,0
13655.0,932.97,2,16.66017857142857,0,Occasional low spender,2011-08-17 14:25:00,113,1
13656.0,379.65,2,7.747959183673469,0,Occasional low spender,2011-06-28 10:31:00,164,1
13657.0,382.14,2,23.88375,0,Occasional low spender,2011-11-29 12:32:00,10,0
13658.0,2639.17,5,24.43675925925926,0,Occasional low spender,2011-11-30 10:13:00,9,0
13659.0,1563.0,2,15.1747572815534,0,Occasional low spender,2011-05-18 12:37:00,205,1
13662.0,881.26,3,16.947307692307692,0,Occasional low spender,2011-09-15 12:04:00,85,0
13663.0,189.47,1,14.574615384615385,0,Occasional low spender,2011-06-13 15:44:00,178,1
13666.0,84.65,3,7.054166666666667,0,Occasional low spender,2011-10-10 15:39:00,59,0
13667.0,299.05,1,3.603012048192771,0,Occasional low spender,2011-07-13 15:42:00,148,1
13668.0,6309.83,21,13.628142548596111,3,Frequent budget buyer,2011-12-07 12:11:00,2,0
13669.0,218.55,2,24.28333333333333,0,Occasional low spender,2011-10-20 09:32:00,50,0
13670.0,349.7,1,13.988,0,Occasional low spender,2011-09-25 15:25:00,74,0
13672.0,186.39,2,31.065,0,Occasional low spender,2011-02-11 13:53:00,300,1
13673.0,387.44,2,6.457333333333334,0,Occasional low spender,2011-11-21 12:11:00,18,0
13675.0,486.8200000000001,2,19.472800000000003,0,Occasional low spender,2011-07-11 12:57:00,150,1
13678.0,232.6,1,14.5375,0,Occasional low spender,2011-07-11 10:14:00,151,1
13680.0,3719.12,4,19.17072164948453,0,Occasional low spender,2011-12-08 13:47:00,0,0
13681.0,827.83,4,14.523333333333332,0,Occasional low spender,2011-11-22 11:13:00,17,0
13682.0,59.5,1,19.83333333333333,0,Occasional low spender,2011-06-05 14:06:00,186,1
13684.0,65.13,1,2.245862068965517,0,Occasional low spender,2011-02-27 10:13:00,285,1
13685.0,3119.44,7,79.98564102564103,0,Occasional low spender,2011-12-07 11:41:00,2,0
13686.0,72.0,1,9.0,0,Occasional low spender,2011-06-10 09:10:00,182,1
13689.0,910.0,1,151.66666666666666,0,Occasional low spender,2011-10-07 13:21:00,62,0
13690.0,172.25,1,19.13888888888889,0,Occasional low spender,2011-10-11 15:03:00,58,0
13692.0,1488.32,3,28.081509433962264,0,Occasional low spender,2011-11-15 11:17:00,24,0
13694.0,65039.62,50,114.50637323943664,3,Frequent budget buyer,2011-12-06 09:32:00,3,0
13695.0,2504.13,15,27.823666666666668,3,Frequent budget buyer,2011-11-08 14:26:00,30,0
13697.0,151.29999999999998,1,12.608333333333333,0,Occasional low spender,2011-11-01 09:14:00,38,0
13699.0,308.58000000000004,1,22.04142857142857,0,Occasional low spender,2011-07-07 16:51:00,154,1
13700.0,2248.63,10,11.590876288659794,0,Occasional low spender,2011-11-13 13:00:00,25,0
13703.0,99.5,1,99.5,0,Occasional low spender,2011-01-25 13:10:00,317,1
13704.0,2308.06,9,17.224328358208954,0,Occasional low spender,2011-12-04 15:13:00,4,0
13705.0,711.86,3,25.423571428571428,0,Occasional low spender,2011-12-02 12:32:00,7,0
13706.0,330.79,1,16.5395,0,Occasional low spender,2011-02-10 09:21:00,302,1
13707.0,806.41,2,16.800208333333334,0,Occasional low spender,2011-03-17 18:03:00,266,1
13708.0,285.33,1,5.823061224489796,0,Occasional low spender,2011-03-13 13:46:00,270,1
13709.0,6307.650000000001,13,18.82880597014925,3,Frequent budget buyer,2011-12-06 10:28:00,3,0
13710.0,180.48,1,22.56,0,Occasional low spender,2011-11-08 08:16:00,31,0
13711.0,252.06,2,19.38923076923077,0,Occasional low spender,2011-05-05 10:31:00,218,1
13712.0,228.84,1,22.884,0,Occasional low spender,2011-04-07 12:33:00,246,1
13715.0,1077.39,5,10.359519230769232,0,Occasional low spender,2011-03-03 19:21:00,280,1
13716.0,138.28,1,6.584761904761905,0,Occasional low spender,2011-03-15 13:49:00,268,1
13717.0,1445.01,6,14.166764705882352,0,Occasional low spender,2011-11-07 14:13:00,31,0
13718.0,306.55,2,25.54583333333333,0,Occasional low spender,2011-04-07 13:24:00,245,1
13719.0,1041.68,5,17.361333333333334,0,Occasional low spender,2011-11-24 15:26:00,14,0
13720.0,799.9,4,18.60232558139535,0,Occasional low spender,2011-08-15 12:46:00,116,1
13721.0,524.14,1,18.719285714285714,0,Occasional low spender,2011-11-03 14:05:00,35,0
13722.0,2375.41,3,27.946,0,Occasional low spender,2011-07-31 12:44:00,131,1
13723.0,199.85,1,33.30833333333334,0,Occasional low spender,2011-05-06 17:04:00,216,1
13725.0,1980.56,8,19.04384615384616,0,Occasional low spender,2011-10-21 10:03:00,49,0
13726.0,1079.66,2,25.70619047619047,0,Occasional low spender,2011-11-01 10:49:00,38,0
13727.0,333.48,2,16.674,0,Occasional low spender,2011-11-11 09:46:00,28,0
13728.0,1016.14,6,16.12920634920635,0,Occasional low spender,2011-11-03 10:49:00,36,0
13730.0,752.6,2,17.50232558139535,0,Occasional low spender,2011-07-27 08:35:00,135,1
13731.0,610.59,2,16.068157894736842,0,Occasional low spender,2011-05-04 14:33:00,218,1
13732.0,491.86,1,14.904848484848486,0,Occasional low spender,2011-11-11 15:49:00,27,0
13735.0,2883.54,4,14.787384615384616,0,Occasional low spender,2011-11-15 11:14:00,24,0
13736.0,729.8,2,3.8410526315789473,0,Occasional low spender,2011-12-04 15:19:00,4,0
13737.0,339.6,1,11.32,0,Occasional low spender,2011-05-23 16:32:00,199,1
13739.0,216.9,1,72.3,0,Occasional low spender,2011-11-21 13:35:00,17,0
13740.0,350.75,1,15.25,0,Occasional low spender,2011-04-13 10:32:00,240,1
13741.0,668.4300000000001,3,19.65970588235294,0,Occasional low spender,2011-09-29 09:19:00,71,0
13742.0,3107.87,12,9.92929712460064,0,Occasional low spender,2011-11-23 11:07:00,16,0
13743.0,1341.6,7,32.72195121951219,0,Occasional low spender,2011-12-07 10:09:00,2,0
13744.0,1080.52,2,17.15111111111111,0,Occasional low spender,2011-09-05 15:19:00,94,1
13745.0,300.04,1,12.001600000000002,0,Occasional low spender,2011-06-30 16:43:00,161,1
13747.0,79.6,1,79.6,0,Occasional low spender,2010-12-01 10:37:00,373,1
13748.0,948.25,5,33.86607142857143,0,Occasional low spender,2011-09-05 09:45:00,95,1
13750.0,1647.26,5,68.63583333333334,0,Occasional low spender,2011-10-17 12:16:00,53,0
